"AREA_CODE","AREA_NAME","COMPONENT","SEX","AGE_GROUP","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047"
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Population,persons,87,1854.000,1942.026,2165.200,2195.748,2263.866,2308.937,2254.890,2490.889,2780.972,3091.227,2974.412,3153.094,3802.346,3701.134,3561.045,3407.075,3297.909,3268.450,3357.817,3485.279,3465.438,3510.252,3639.578,3908.060,4053.938,4173.233
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Population,persons,88,1687.000,1686.439,1774.753,1979.226,2008.935,2067.844,2114.911,2068.492,2282.688,2550.723,2838.396,2739.433,2903.767,3500.456,3420.683,3291.262,3151.149,3052.122,3026.147,3110.348,3230.009,3215.204,3259.068,3382.994,3633.571,3772.068
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Population,persons,89,1438.000,1492.255,1504.593,1588.891,1772.286,1801.518,1854.547,1898.232,1859.560,2052.462,2295.977,2558.879,2475.536,2625.455,3167.645,3101.855,2984.415,2860.914,2773.257,2750.156,2830.861,2940.806,2930.999,2974.439,3092.413,3322.811
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Population,persons,90 and over,5493.000,5548.012,5706.295,5865.298,6078.267,6420.624,6747.383,7071.331,7375.272,7587.293,7929.886,8434.693,9093.469,9587.795,10136.302,11100.973,11865.990,12397.954,12722.752,12901.269,13012.258,13164.183,13381.820,13559.312,13761.218,14055.885
E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",Population,persons,All ages,516479.000,522596.757,528427.132,533260.070,537748.918,542000.420,546274.403,550541.764,554769.225,558845.782,562826.567,566713.845,570508.941,574160.646,577698.649,581200.066,584661.189,588046.795,591366.782,594633.054,597908.411,601147.692,604321.658,607421.277,610467.704,613468.005
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,0,16835.000,16160.801,16322.699,16434.369,16353.147,16233.683,16150.353,16123.429,16118.729,16125.149,16139.889,16170.745,16220.605,16277.442,16339.079,16404.882,16473.149,16537.487,16593.310,16641.074,16680.864,16699.541,16695.220,16679.422,16653.383,16618.258
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,1,16453.000,16904.360,16192.602,16231.735,16317.674,16239.282,16128.124,16051.899,16027.989,16023.855,16030.507,16045.174,16075.616,16124.763,16180.806,16241.661,16306.831,16374.641,16438.906,16494.873,16542.926,16583.119,16602.617,16599.432,16584.853,16560.091
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,2,17130.000,16653.097,17043.266,16192.644,16201.049,16284.993,16214.786,16113.692,16041.580,16018.441,16014.661,16021.392,16036.000,16066.039,16114.480,16169.893,16230.042,16294.624,16362.088,16426.156,16482.153,16530.281,16570.757,16590.838,16588.394,16574.737
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,3,17315.000,17243.168,16721.643,16976.246,16104.582,16111.439,16202.401,16143.578,16048.543,15977.874,15955.465,15952.117,15958.884,15973.406,16002.985,16050.799,16105.515,16165.086,16229.032,16296.023,16359.833,16415.754,16464.001,16504.613,16525.128,16523.427
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,4,17676.000,17471.601,17347.036,16707.378,16930.458,16063.509,16078.713,16179.020,16125.378,16032.377,15962.837,15941.074,15937.975,15944.798,15959.214,15988.510,16035.851,16090.180,16149.277,16212.809,16279.490,16343.268,16399.245,16447.619,16488.480,16509.512
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,5,18475.000,17791.088,17539.805,17297.551,16640.020,16860.114,16009.239,16033.991,16136.779,16084.306,15993.084,15924.558,15903.309,15900.431,15907.243,15921.569,15950.546,15997.414,16051.296,16109.817,16172.864,16239.252,16302.754,16358.650,16407.003,16447.924
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,6,18709.000,18574.900,17856.117,17495.440,17230.869,16582.050,16808.700,15973.996,16001.538,16103.199,16051.731,15962.055,15894.427,15873.624,15870.880,15877.696,15891.901,15920.634,15966.987,16020.398,16078.404,16140.999,16206.993,16270.229,16325.989,16374.237
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,7,18896.000,18816.136,18629.039,17812.594,17434.442,17173.214,16541.148,16775.019,15949.367,15976.425,16076.927,16026.482,15938.220,15871.515,15851.087,15848.564,15855.364,15869.428,15897.876,15943.882,15996.792,16054.353,16116.509,16182.132,16245.184,16300.773
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,8,19120.000,18965.834,18854.668,18562.238,17740.513,17369.555,17119.249,16503.739,16738.368,15918.592,15945.017,16044.394,15994.855,15908.024,15842.172,15822.129,15819.692,15826.460,15840.477,15868.634,15914.256,15966.737,16023.815,16085.580,16150.839,16213.689
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,9,19466.000,19191.775,18998.367,18801.298,18486.505,17680.536,17323.424,17083.861,16478.669,16711.402,15897.102,15922.899,16021.336,15972.712,15887.182,15822.174,15802.471,15800.219,15807.043,15820.910,15848.859,15894.149,15946.197,16002.873,16064.304,16129.264
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,10,19816.000,19541.180,19227.904,18945.547,18741.956,18426.025,17641.764,17297.370,17063.339,16465.697,16696.629,15886.851,15912.210,16009.798,15962.050,15877.679,15813.471,15794.112,15792.038,15798.856,15812.640,15840.413,15885.392,15937.074,15993.372,16054.503
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,11,19939.000,19885.781,19576.755,19178.864,18882.356,18691.023,18379.698,17615.681,17279.002,17047.958,16457.258,16686.769,15880.689,15905.697,16002.624,15955.575,15872.327,15808.748,15789.717,15787.788,15794.628,15808.335,15835.897,15880.551,15931.925,15987.928
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,12,19248.000,19988.206,19911.431,19526.517,19113.112,18820.301,18645.331,18338.955,17590.077,17258.646,17030.281,16446.098,16673.792,15871.767,15896.143,15992.294,15946.032,15863.843,15800.871,15782.146,15780.404,15787.232,15800.871,15828.253,15872.644,15923.757
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,13,19706.000,19312.510,20013.020,19871.132,19472.582,19060.053,18775.384,18615.467,18310.262,17573.291,17246.450,17020.751,16442.035,16668.602,15869.591,15893.876,15989.430,15943.822,15862.647,15800.196,15781.834,15780.244,15787.080,15800.704,15827.908,15872.143
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,14,19643.000,19784.792,19375.262,19987.951,19837.823,19441.103,19033.206,18756.411,18608.181,18302.507,17577.526,17255.507,17032.209,16459.267,16684.516,15888.659,15912.592,16007.504,15962.605,15882.418,15820.648,15802.591,15801.135,15807.982,15821.485,15848.623
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,15,18933.000,19733.002,19843.669,19370.061,19959.995,19816.374,19424.684,19021.711,18749.460,18609.345,18303.809,17589.305,17271.547,17050.403,16482.630,16706.545,15913.413,15937.081,16031.319,15987.026,15907.635,15846.419,15828.630,15827.248,15834.034,15847.500
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,16,18792.000,19072.474,19840.368,19861.027,19382.711,19965.907,19831.426,19444.598,19043.891,18774.881,18642.827,18337.093,17632.939,17319.010,17099.853,16536.976,16759.433,15968.546,15992.097,16085.771,16042.044,15963.479,15902.750,15885.241,15883.973,15890.756
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,17,19027.000,18964.187,19206.599,19855.423,19851.104,19388.003,19965.759,19841.389,19458.963,19059.578,18794.674,18673.251,18367.603,17676.392,17367.050,17150.836,16594.422,16814.921,16027.030,16050.210,16143.153,16100.243,16022.741,15962.776,15945.612,15944.496
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,18,19865.000,20189.173,20085.886,20165.309,20816.570,20799.230,20378.653,20958.208,20846.085,20447.479,20031.958,19773.629,19679.027,19355.270,18672.713,18362.635,18139.828,17574.594,17798.868,16978.579,16999.497,17096.112,17055.190,16978.271,16918.968,16902.811
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,19,23418.000,25657.412,25982.073,25644.778,25838.262,26748.221,26680.014,26390.651,27021.896,26904.179,26387.549,25856.046,25609.508,25619.574,25174.476,24452.322,24102.171,23823.218,23162.701,23426.586,22354.205,22368.343,22492.381,22457.900,22376.711,22316.201
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,20,23426.000,24938.001,26879.720,26798.038,26402.751,26641.457,27587.403,27507.445,27300.143,27905.988,27813.145,27282.018,26743.029,26516.557,26570.059,26103.698,25419.663,25084.405,24801.713,24145.405,24412.308,23321.712,23334.587,23459.662,23428.621,23350.885
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,21,22330.000,23464.011,24705.015,26076.208,25924.737,25565.002,25840.161,26770.958,26686.402,26550.819,27106.344,27047.850,26528.137,26013.210,25815.393,25895.671,25435.261,24813.986,24511.675,24237.624,23615.078,23873.102,22831.434,22842.528,22961.246,22933.563
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,22,21005.000,22038.169,22887.316,23583.409,24683.675,24548.551,24266.597,24586.887,25481.013,25385.662,25328.288,25824.910,25804.031,25301.192,24820.851,24656.614,24762.253,24313.146,23766.576,23503.384,23239.865,22660.956,22904.669,21930.421,21939.683,22049.743
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,23,20804.000,21202.477,21808.143,22010.661,22509.799,23472.432,23397.705,23205.134,23541.279,24386.613,24288.039,24281.500,24731.051,24733.261,24254.220,23804.717,23664.358,23787.946,23354.462,22866.426,22632.181,22381.930,21844.068,22071.108,21158.880,21166.148
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,24,19816.000,21218.454,21262.107,21199.466,21233.219,21682.695,22620.838,22625.297,22478.047,22807.001,23617.240,23518.817,23538.280,23957.316,23970.597,23511.614,23083.046,22955.402,23087.884,22668.424,22216.960,22000.110,21760.469,21251.199,21465.840,20596.716
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,25,19553.000,20107.315,21132.944,20668.848,20455.399,20477.771,20945.910,21881.752,21910.580,21775.442,22096.424,22876.436,22778.316,22814.444,23209.141,23229.472,22788.997,22377.126,22258.918,22396.767,21990.269,21566.817,21364.241,21133.446,20648.200,20853.526
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,26,19335.000,20133.308,20439.724,20913.043,20351.462,20125.446,20187.150,20671.590,21573.886,21602.594,21476.594,21791.016,22550.207,22453.758,22501.501,22878.122,22903.221,22476.905,22076.322,21964.611,22107.206,21710.429,21306.716,21113.872,20890.018,20422.320
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,27,18951.000,19957.747,20568.133,20415.968,20742.125,20196.277,20000.121,20095.935,20565.579,21426.839,21455.445,21336.983,21645.645,22388.935,22294.115,22351.099,22712.971,22741.828,22327.235,21935.350,21828.893,21975.766,21586.803,21198.917,21013.467,20795.659
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,28,19162.000,19673.426,20441.286,20636.469,20396.902,20685.593,20185.022,20018.980,20122.415,20568.651,21396.195,21424.433,21311.572,21615.838,22346.346,22252.773,22317.529,22666.800,22698.164,22293.448,21908.449,21806.595,21957.146,21574.441,21199.378,21020.045
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,29,18894.000,19888.758,20194.798,20512.081,20642.300,20407.947,20693.190,20238.546,20082.319,20182.305,20608.040,21406.688,21434.644,21326.892,21626.746,22345.902,22253.939,22324.958,22663.345,22696.800,22300.642,21921.800,21823.860,21977.305,21600.422,21236.235
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,30,19507.000,19511.648,20295.154,20193.814,20404.165,20551.167,20349.804,20638.643,20209.602,20053.986,20150.223,20556.977,21330.368,21357.889,21254.296,21548.592,22254.996,22164.453,22239.675,22567.754,22602.576,22215.778,21843.906,21749.447,21904.500,21534.281
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,31,19560.000,20053.812,19917.648,20310.654,20125.888,20317.957,20504.261,20336.148,20612.306,20196.860,20042.428,20135.276,20525.521,21276.876,21303.917,21203.759,21493.306,22188.479,22099.231,22177.994,22497.091,22532.945,22154.504,21788.648,21697.207,21853.601
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,32,19703.000,20055.784,20386.059,19934.832,20234.117,20046.028,20246.608,20470.208,20315.879,20571.783,20167.805,20014.634,20105.010,20481.124,21212.947,21239.840,21143.377,21428.100,22113.277,22025.530,22107.040,22418.398,22455.181,22084.240,21723.900,21635.020
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,33,19380.000,20086.872,20315.153,20334.690,19838.534,20119.288,19951.956,20163.490,20403.873,20253.486,20491.204,20098.571,19947.518,20034.904,20397.328,21110.359,21136.964,21043.884,21323.937,21998.546,21912.560,21996.227,22299.875,22337.216,21973.838,21619.281
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,34,19462.000,19757.532,20340.105,20305.410,20257.259,19777.829,20064.520,19918.191,20125.916,20373.642,20226.354,20449.158,20065.986,19916.452,20001.522,20352.683,21049.946,21076.307,20986.192,21262.567,21928.667,21844.143,21929.898,22227.301,22265.183,21907.769
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,35,19580.000,19759.549,19934.630,20263.114,20184.071,20129.295,19685.291,19979.763,19840.971,20039.088,20291.662,20147.095,20356.555,19981.951,19834.459,19917.338,20258.107,20941.056,20967.401,20879.862,21152.557,21810.560,21727.364,21814.590,22106.142,22144.333
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,36,19027.000,19814.996,19919.746,19875.075,20155.733,20088.507,20046.405,19635.210,19925.486,19786.298,19975.834,20233.279,20090.937,20289.085,19921.904,19776.305,19857.345,20189.276,20860.028,20886.244,20800.746,21070.641,21721.704,21639.277,21728.070,22014.655
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,37,19109.000,19226.844,19904.903,19833.786,19743.417,20024.494,19983.811,19956.396,19563.714,19844.471,19705.303,19887.237,20148.558,20008.196,20196.537,19836.346,19692.488,19772.107,20096.272,20755.325,20781.442,20697.968,20964.953,21608.954,21527.449,21617.508
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,38,18564.000,19234.927,19277.854,19763.745,19674.952,19585.310,19880.975,19865.487,19840.841,19459.453,19730.996,19591.884,19766.646,20030.772,19892.486,20071.490,19718.247,19576.222,19654.273,19970.542,20618.309,20644.300,20562.909,20826.951,21463.717,21383.469
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,39,18674.000,18715.931,19314.611,19205.266,19643.994,19574.140,19498.582,19809.674,19807.794,19781.063,19408.588,19672.969,19533.926,19702.541,19970.234,19833.334,20005.297,19657.243,19516.681,19593.753,19904.276,20543.565,20569.447,20489.425,20751.716,21383.701
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,40,18484.000,18796.217,18774.847,19229.791,19096.850,19526.025,19485.146,19422.846,19739.171,19743.814,19714.400,19350.506,19608.125,19469.783,19633.125,19902.914,19766.890,19931.926,19588.607,19449.678,19525.818,19830.810,20461.533,20487.699,20409.281,20669.666
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,41,18363.000,18559.469,18817.445,18679.247,19109.610,18983.818,19416.215,19403.117,19345.483,19662.262,19673.319,19642.134,19286.349,19537.770,19400.040,19558.443,19830.512,19695.914,19855.237,19516.496,19378.822,19454.343,19754.606,20377.815,20404.141,20327.052
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,42,18706.000,18418.676,18557.620,18707.786,18548.032,18981.191,18873.500,19309.994,19314.689,19257.245,19574.520,19591.535,19559.012,19210.199,19456.283,19318.988,19473.011,19747.332,19613.970,19768.559,19433.664,19297.246,19372.156,19668.560,20285.200,20311.661
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,43,17252.000,18720.966,18392.127,18424.522,18554.013,18399.915,18845.247,18754.333,19187.745,19205.318,19148.387,19465.226,19487.782,19453.833,19111.912,19352.934,19216.008,19365.849,19641.813,19509.665,19659.533,19328.554,19193.462,19267.923,19560.152,20169.760
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,44,16492.000,17322.539,18725.074,18311.323,18319.899,18453.184,18312.993,18770.057,18689.009,19117.133,19146.589,19089.999,19406.933,19434.644,19399.414,19063.258,19299.979,19163.299,19309.367,19587.116,19455.989,19601.752,19273.938,19139.934,19213.907,19502.706
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,45,16160.000,16474.680,17274.516,18575.413,18150.036,18156.431,18299.109,18171.563,18632.401,18556.388,18978.123,19017.438,18961.488,19277.251,19309.221,19273.108,18942.896,19175.497,19039.711,19182.566,19461.068,19331.288,19473.692,19149.955,19017.479,19090.900
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,46,16225.000,16117.420,16397.645,17133.102,18394.399,17976.697,17986.918,18139.301,18018.890,18479.680,18409.150,18824.617,18872.991,18817.406,19131.644,19167.598,19130.580,18806.124,19034.752,18900.078,19039.777,19318.570,19189.936,19328.923,19009.154,18878.214
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,47,15613.000,16183.757,16041.729,16256.669,16981.829,18221.392,17816.426,17831.237,17988.025,17871.980,18332.695,18266.826,18676.663,18733.489,18678.836,18991.149,19030.853,18993.460,18674.371,18899.195,18765.570,18902.084,19181.144,19053.953,19189.729,18873.744
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,48,15941.000,15585.709,16110.465,15907.971,16109.768,16839.177,18065.658,17673.160,17688.548,17847.405,17735.638,18196.310,18135.468,18540.462,18605.232,18551.471,18862.327,18905.559,18867.847,18553.590,18775.086,18642.310,18775.990,19055.472,18929.526,19062.292
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,49,16266.000,15876.165,15507.583,15964.644,15750.000,15951.857,16689.500,17902.989,17519.088,17533.016,17693.627,17585.858,18046.406,17990.032,18390.147,18462.349,18409.511,18718.937,18765.560,18727.757,18418.356,18636.615,18504.812,18635.824,18915.621,18791.027
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,50,16655.000,16138.923,15728.886,15325.362,15755.256,15540.050,15747.757,16489.262,17682.472,17305.435,17317.978,17479.271,17375.453,17833.644,17780.808,18175.213,18252.935,18200.875,18507.871,18556.934,18519.128,18215.352,18430.743,18300.351,18429.018,18707.864
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,51,17070.000,16534.030,16004.058,15554.351,15150.567,15565.244,15354.952,15567.846,16310.245,17483.108,17113.289,17124.431,17286.336,17186.319,17642.763,17593.344,17982.695,18065.740,18014.809,18319.581,18371.164,18333.763,18035.174,18247.787,18118.677,18245.099
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,52,17158.000,16954.670,16410.072,15845.782,15390.073,14996.930,15401.170,15196.394,15410.319,16151.410,17305.111,16942.374,16952.264,17114.655,17018.131,17472.692,17426.732,17810.965,17899.002,17849.348,18152.064,18206.066,18169.077,17875.556,18085.609,17957.814
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,53,17070.000,16959.935,16748.099,16177.294,15611.197,15160.904,14782.734,15177.425,14975.654,15189.209,15927.781,17060.979,16704.897,16713.923,16876.365,16783.376,17234.765,17191.914,17570.865,17663.112,17614.317,17914.204,17970.133,17933.236,17644.899,17852.239
E38000258,NHS Birmingham and Solihull ICB - 15E,Population,persons,54,16775.000,16856.197,16728.686,16497.217,15928.043,15371.908,14930.303,14567.909,14950.555,14750.874,14964.131,15699.253,16810.631,16461.441,16469.854,16632.351,16543.072,16991.383,16951.517,17324.609,17421.263,17373.442,17670.756,17728.595,17692.121,17409.401
